start_time,speaker_label,transcript
00:00,[Operator],"911, what's the address of your emergency?"
00:02,[Caller reporting a shooting],"I don't know, but I thought that they shot into the house or something. That's how close it was."
00:11,[Operator],"So ma'am, are you saying you heard gunshots?"
00:14,[Caller reporting a shooting],Yes.
00:15,[Operator],How long ago?
00:16,[Caller reporting a shooting],Just just a couple of as long as it took me to call 911.
00:22,[Operator],And how many did you hear?
00:25,[Caller reporting a shooting],"Uh, I believe it was a total of six. Holy Hannah. Did you hear anything like two guys just ran down Lawson. Holy buckets. Oh, jeez. Now we have two people in front of our house."
00:46,[Operator],Male or female?
00:48,[Caller reporting a shooting],"Uh, male."
00:49,[Bystander],They're getting into a car.
00:50,[Caller reporting a shooting],They're getting into a car.
00:52,[Operator],What color car?
00:53,[Caller reporting a shooting],A black sedan and they're going east on Lawson.
00:58,[Narrator],"It's a case that shook St. Paul. The deadly shooting of 22-year-old Alex Becker, gunned down just feet from his home in December 2022."
01:07,[Police officer],Go.
01:15,[Narrator],"At 11:54 p.m., St. Paul police officers were dispatched to reports of gunfire. When they arrived, they found him lying unresponsive in the alley with multiple gunshot wounds to his upper torso. 7 9 mm shell casings were recovered just feet from his body."
01:31,[First responder],He's already got cyanosis in his lips.
01:33,[First responder],Can you act?
01:35,[First responder],No.
01:36,[First responder],No.
01:40,[First responder],"You got pulse at all, sir?"
01:41,[First responder],No.
01:42,[First responder],No.
01:43,[First responder],No.
01:44,[First responder],I don't think I'm going to start packing him there.
01:45,[First responder],No.
01:46,[Narrator],"It was late December 27th, and Becker had just finished his work shift. He was walking home through the alley near Lawson Avenue West."
01:54,[Witness],"I saw two guys come out of that alley straight across the street. Okay. Yeah. They were running. They went that way on Lawson on foot. Yeah. And then, you know, she's still on the phone. I'm still watching. They started walking back. Okay. This way on Lawson and a car pulled up and then next thing I know, they came back. They were walking this time. They were walking up Lawson. Car pulled up right in front of our house, picked them up and away they went."
02:21,[Police officer],Did you hear anything going on out here?
02:23,[Police officer],"Yeah, there's I heard like six or maybe eight shots."
02:25,[Police officer],"All right, well, we'll be out here for a while. They popped a dude back here."
02:29,[Police officer],I know.
02:30,[Police officer],Thanks.
02:32,[Police officer],Hey.
02:33,[Police officer],He's looking for.
02:34,[Police officer],Did you guys hear anything?
02:35,[Police officer],I heard a shot. That's it.
02:37,[Police officer],Did you guys hear any voices or see anything?
02:40,[Police officer],"Uh, two."
02:42,[Mother of victim],My son just got home from work about now.
02:44,[Police officer],What does your son look like?
02:46,[Mother of victim],"Uh, white kid, 20, 22 years old."
02:49,[Police officer],"Blonde hair, ponytail."
02:52,[Police officer],Is he heavy?
02:53,[Mother of victim],Yes.
02:53,[Police officer],Does he have glasses?
02:54,[Mother of victim],Yes.
02:55,[Police officer],What's his name?
02:56,[Mother of victim],Alex.
02:56,[Police officer],Alex. Okay.
02:58,[Police officer],"Um, you said he's 20 years old?"
03:00,[Mother of victim],22.
03:01,[Police officer],"Okay. Okay, 22. And he works, he just came home from work?"
03:04,[Mother of victim],"No, no, no."
03:05,[Police officer],Usually comes home from work about this time?
03:06,[Mother of victim],Yeah.
03:07,[Police officer],Does he drive or walk?
03:08,[Mother of victim],He walks or takes an Uber. I can't get a hold of him.
03:11,[Police officer],Takes an Uber? Okay.
03:12,[Police officer],"One second, folks."
03:13,[Police officer],Yep.
03:16,[Police officer],"Uh, take our car, block off the alley up there."
03:20,[Police officer],Let's start trying to not with the snow as much as possible for possible footprints.
03:24,[Police officer],Yeah.
03:25,[Police officer],"Do it where which way did it go, you think?"
03:27,[Police officer],They going down the alley.
03:28,[Police officer],"211 Tango, start us more squads. Let's try to uh, establish a perimeter around here. And we're going to need a crime scene log and uh crime scene tape."
03:39,[Police officer],Did he obviously get away with it?
03:40,[Police officer],"Yes. Yeah, we I think he's gone, man. We got he's no pulse."
03:45,[Police officer],"No pulse, not breathing."
03:46,[Police officer],I'm not even going to stack the wounds right now.
