start_time,speaker_label,transcript
00:02,[Narrator],"On July 4th, 2025 in Kendall, Michigan, officers from the Van Buren County Sheriff's office were dispatched to a local property to pick up a male suspect who missed bail after he was found guilty of meth possession and weapons offenses. The male has been hiding out in an RV in attempts to escape prison time. After officers obtained a search warrant to enter the RV, they get the most explosive surprise of their careers."
00:26,Morgan Perrish,"Morgan Perrish, Van County Sheriff's office. We have a search warrant for the property. Come on out with your hands up."
00:33,Morgan Perrish,"Morgan Perrish, Van County Sheriff's office. We have a search for for the property. Come on out with your hands up."
00:50,Morgan Perrish,"Morgan Perrish, coming out with your hands up."
00:56,[Unidentified speaker],23.
01:13,[Unidentified speaker],Got it.
01:20,Morgan Perrish,Morgan Perrish.
01:22,Morgan Perrish,Van County Sheriff's office.
01:24,Morgan Perrish,Come on out with your hands up.
01:32,[Unidentified speaker],"There's fresh smoke in here, so he was just smoking in there."
01:35,[Unidentified speaker],Yeah.
01:40,Morgan Perrish,"Morgan Perrish, Van County Sheriff's office."
01:46,Morgan Perrish,We have a search warrant for the property.
02:01,[Unidentified speaker],hammer right there we try to bust that box.
02:04,[Unidentified speaker],Okay. Yep.
02:19,Morgan Perrish,We're going to send a dog in. We don't want you or your dog to get bit or hurt.
02:38,[Unidentified speaker],"Central 1, hold traffic."
02:43,[Unidentified speaker],Central station holding traffic for 114.
02:55,[Unidentified speaker],Oh.
02:58,[Unidentified speaker],squad.
03:01,[Unidentified speaker],"Be advised, he threw something out that open window."
03:05,Morgan Perrish,"Okay, clear. I did see a dog come out."
03:07,Morgan Perrish,"Got a search warrant for a subject who's got a warrant as we entered the uh residence. He barricaded it, set off an explosion, um exited and then went back in."
03:22,Morgan Perrish,Hands up! Show us your hands up!
03:27,Morgan Perrish,Come on out! Come on out! It's not worth it!
03:35,Morgan Perrish,"Hey, can you hear me?"
03:37,[Unidentified speaker],Yeah.
03:37,Morgan Perrish,"Okay. So long story short, he's wanted out of Centerville. It's statewide pickups surrounding states. I get information that he's here, make contact with the property owner. Property owner says he's here. Get a search warrant for the RV. As soon as we we break a couple windows to let it air out, call him out. And as soon as we get to the door, cuz the door was locked, he set off an explosion."
03:52,[Unidentified speaker],Okay.
04:00,Morgan Perrish,"Fire started going. RV started smoking and then the fire went out. He opened the door, let his dog out. About 5 minutes later came out, seen us cuz I'm off in the woods. And I gave him verbal commands and he said, you guys are going to have to kill me."
04:20,[SWAT team member],"All right, I got SWAT team headed that way. We're going to get uh I'm going to have some people get some uh armor up there for you guys and then we'll"
04:26,Morgan Perrish,It's going to be hard to get back here cuz it's back behind the house. So the hummer might be able to get right up here. I don't know about the Mrap.
04:35,Morgan Perrish,"Hey, if you're at my squad car, if you just want to continue to give commands over the PA, see if we can talk him out."
04:45,Morgan Perrish,Hands up!
04:51,[Unidentified speaker],"895801, be advised. I cannot tell, but it looks like he may have a small firearm."
04:59,[Unidentified speaker],He's coming out and he's going to pick and stuff up out of there. It looked like he grabbed the garden hose.
05:27,[Narrator],"Over the next 45 minutes, more officers and SWAT units arrive and surround the perimeter. Police now have to figure out a way to take the suspect in custody without him detonating any more bombs or opening fire on them with any possible firearms he may have in his possession. Their first option they consider is to send a K9 unit in to neutralize the suspect."
05:47,Morgan Perrish,Stay.
05:49,[Unidentified speaker],Stay.
05:50,[Officer],County Sheriff's office.
