start_time,speaker_label,transcript
00:00,[Narrator],"Officers respond to a call about someone's roommate completely trashing their apartment. However, the story officers uncover leads to unexpected chaos."
00:10,Derek,What the hell?
00:12,[Police Officer],What's his name?
00:13,[Roommate],Derek.
00:14,[Police Officer],Derek. Where is he?
00:15,[Roommate],He might be on the balcony.
00:16,[Police Officer],He doesn't have any clothes on.
00:17,[Police Officer],"What's going on, man?"
00:18,[Police Officer],What's going on?
00:19,[Police Officer],What do you mean what's going on?
00:21,Derek,What?
00:23,[Police Officer],Let's go in there. Get him.
00:26,[Police Officer],Derek.
00:27,[Police Officer],What's going on?
00:28,Derek,"Bro, ain't nothing going on. I'm good."
00:30,[Police Officer],"No, you're not good, man."
00:32,Derek,"I don't care about none of this, bro."
00:33,[Police Officer],What's going on?
00:34,Derek,What do you mean what's going on?
00:35,[Police Officer],"Talk to me, man."
00:36,Derek,"I'm not talking to you, bro."
00:37,[Police Officer],Why?
00:38,Derek,"I don't talk to police, bro."
00:39,[Police Officer],Why not?
00:40,Derek,"Bro, what do you mean why not, bro?"
00:42,Derek,"How you living in this world, bro? What do you mean why not?"
00:45,Derek,"Are you kidding me? And he really called the police, like, just saying stop."
00:49,[Police Officer],Stop acting now.
00:50,[Police Officer],You're not gonna walk through me.
00:51,[Police Officer],Hang on.
00:55,[Police Officer],What happened?
00:56,[Police Officer],Be straight with me. What the hell happened?
00:58,Derek,I'm not gonna walk through you. You the boss.
01:00,Derek,"Damn right, right now I am."
01:02,[Police Officer],"Okay. What's going on, bro?"
01:03,Derek,"I'm not talking to you, bro."
01:05,[Police Officer],Okay. Do not go in that closet.
01:06,Derek,"Talk to me. I'm good, bro."
01:07,[Police Officer],You can stand here and talk to him then.
01:09,[Police Officer],"He told me what's going on, man, like he got drunk because he found out about that."
01:14,[Police Officer],That stuff. Okay. Makes more sense.
01:16,Derek,You slow.
01:17,Derek,You slow?
01:18,[Police Officer],"Derek. Hey, listen to me."
01:19,[Police Officer],"Better calm down, bro."
01:20,[Police Officer],What's going on?
01:20,Derek,I'm calm. You better calm down.
01:22,Derek,I'm calm as can be.
01:23,[Police Officer],"Okay, that's cool."
01:25,[Police Officer],Okay. Derek.
01:25,[Police Officer],"Bro, look at the apartment, man. Look at the apartment."
01:28,Derek,I don't care about this apartment.
01:29,[Police Officer],"Okay, I understand."
01:30,Derek,"Definitely. My girlfriend, my ex-girlfriend, she was cheating, she was with some other dude right now. She said she's out of her sister's house. She left her Apple Watch here. You can see the messages through her Apple Watch. Seeing all her messages, talking to all these other dudes. She said she went to the airport to pick up her friend. She went to go pick up some dude from Cleveland. She stopped sharing her location with me to go to the airport to go get her friend from Cleveland, right? She got a whole hotel with him. I see the messages talking about she want to him again, all this other stuff. What do you expect me to do?"
02:02,[Police Officer],Holy shit. This is all her stuff?
02:04,[Police Officer],"Well, this is all our stuff."
02:07,Derek,We supposed to be working on getting back together.
02:10,[Police Officer],"I get it, dude. If that's what's going on, I I get it. Yeah."
02:13,Derek,"So don't act like I'm crazy, bro. Don't put your hands on me."
02:15,[Police Officer],Why not?
