start_time,speaker_label,transcript
00:00,Samantha,What did I do? Unlock the door.
00:03,Samantha's Mother,"Get out of the car. What did I do? Get out of the car. Oh my God, what did I do? Get out of the car now."
00:10,Samantha,What did I do? Give me your hand. What did I do?
00:14,Officer 1,I keep knocking on that door.
00:15,Samantha's Mother,I'm not going to come inside.
00:16,Officer 1,"Okay, well you come over here and wait for the door."
00:21,Officer 1,Do what?
00:22,Samantha's Mother,No.
00:26,Officer 1,"Ma'am, step away from the door."
00:30,Samantha's Mother,"I'm not coming inside. I don't want her here. She's been asked to leave many, many times. She doesn't want to leave. I don't want to hurt, I don't want to arrest it. I just want her out of here, please, and I want it noted. I want a report. You could see she's been doing this forever. I've been waiting for my glass to come in and break. She dated my son. They're not together anymore and I don't want her on my premises. This is my home."
00:50,Officer 1,Okay.
00:51,Samantha's Mother,And I don't want her here and this is my son. And I don't want him coming out of here because I don't feel safe with him. with him.
00:57,Officer 1,"Ma'am, what is your name?"
01:00,Officer 1,"Ma'am, what is your name?"
01:03,Samantha's Mother,I don't want her in trouble. I just want her to understand she's not welcome here.
01:06,Officer 1,What's your first name? She doesn't want to answer me. Sandra? Samantha?
01:09,Officer 1,"Samantha, are you are you hearing what she's saying?"
01:12,Officer 1,"Hello? Samantha, you have your driver's license, your an ID with you?"
01:17,Officer 1,"Okay, this is going to last for a couple more minutes till my other deputy gets here and then she's going to have two routes. One she's going to answer me or she's going to go to jail."
01:21,Samantha's Mother,He's going to have two routes.
01:23,Officer 1,She's going to answer me or she's going to go to jail.
01:24,Samantha's Mother,You're going to answer him or you're going to leave. Okay.
01:27,Officer 1,"Oh no, she's going to go to jail."
01:28,Samantha's Mother,"Okay, so please, that's not what we want."
01:31,Officer 1,Just give me your driver's license.
01:32,Samantha's Mother,I don't have it with me. You still need to leave.
01:35,Officer 1,"Well, then you need to talk to me. I can understand how relationships and stuff like that can be very, very volatile, but this is not the way to act like it because I'm assuming you're an adult. All right?"
01:44,Samantha's Mother,He is going to put you in cuffs. Just give him the information.
01:48,Officer 1,This is mom. This is ex-boyfriend and this is
01:51,Samantha's Mother,You need to go inside.
01:52,Officer 1,"It's Samantha, right?"
01:54,Samantha's Mother,Samantha.
01:55,Officer 1,"Yeah, this is Samantha who's not want to answer any questions or have anything to do with police and refusing to leave with her telling that she wants her to leave."
02:03,Officer 2,"Samantha, you're currently trespassing. Do you have ID on you? You don't or do you are you not going to provide it?"
02:10,Samantha,I don't have it.
02:11,Officer 2,"Okay, I'm asking."
02:13,Samantha's Mother,Are you going to leave?
02:14,Officer 2,Do you have your registration in your car? Do you have your registration in your car?
02:18,Officer 1,Can you run that tag right now on that car?
02:20,Samantha,I'm showing it out to show you registration.
02:22,Officer 2,Are you are you going to leave right now? Is this her car right here?
02:25,Samantha,Yes.
02:25,Officer 2,Okay. Is that a yes or no? I'm not going to ask you again.
02:30,Samantha's Mother,"They're not playing with you. We just want you to leave our home. We don't wish you any ill will. You're just not welcome here anymore. You need to leave. Why would you want to go and obstruct justice and get yourself into trouble when you're being given the chance by three officers to leave here, who are being very respectful and calm with you, and giving you the chance to go to your home and deal with whatever it is that you need to deal with today. And not be here and get yourself in trouble. It's not worth it. You just can't stay here. That's going to cause your problems. Leave out of here."
03:03,Samantha's Mother,"If you get arrested, then you got to go back to court. Then you're considered a stalker. Then you're obstructures of justice, not listening to a police officer. Please leave. And do not come back."
03:15,Officer 2,"So, you heard her, she wants you to trespass from this point. It's on camera. If you were come back on this property and we catch you here, you go to jail. You understand? All right."
03:26,Samantha's Mother,Thank you.
03:28,Officer 1,I don't know.
03:31,Officer 1,She just blew through that stop sign.
03:38,Officer 1,Go get her. She's going to kill somebody. Yep.
03:44,Officer 3,27.
03:55,Officer 3,27. 40 miles an hour.
04:02,Officer 3,We're slowing down. We're coming up to West Virginia Street.
04:09,Samantha,What did I do? Unlock the door.
04:12,Samantha's Mother,"Get out of the car. What did I do? Get out of the car. Oh my God, what did I do? Get out of the car now."
04:19,Samantha,What did I do? Give me your hand. What did I do? What did I do? What did I do? Don't move. What did I do? It's over. What did I do? Yield.
04:29,Officer 2,"You squirt your tires, neighborhood, you blew the stop sign."
04:31,Samantha,I I squealed my tires because this car.
04:34,Officer 2,And I tried to pull you over and you didn't want to stop. All the way from Lake Shores in 27. We are two miles away from that.
04:37,Samantha,"Because I was supposed to stop. I see this entrance, that's why I stopped here. Right here by the entrance."
04:44,Officer 2,"You could have pulled in the gas station, the city hall, any street, turn lane."
04:47,Samantha,But I didn't understand why you guys were coming after me.
04:50,Officer 2,Okay. That's not how that works.
04:53,Samantha,Oh yes.
04:56,Samantha,Can you guys please?
04:56,Officer 2,"No, you're under arrest and your car is getting towed."
04:59,Samantha,But what did I do? Can I can I have my phone?
05:02,Officer 2,"It will go with you, all right?"
05:04,Samantha,Can you guys please not do this?
05:05,Officer 2,Do you mind searching her for me?
05:07,Officer 1,Awesome.
05:08,Samantha,What did I do?
05:09,Officer 2,"Hey, no, it's over. And you're getting resisting arrest too."
05:12,Samantha,"No, what are you doing? Yes, sir."
05:14,Officer 2,Sit down. Sit down.
05:19,Samantha,Can you guys please?
05:20,Officer 2,Sit down and sit back.
05:21,Samantha,Sir. Sit back. Sir. Sit back.
05:24,Samantha,I I can't. Why are you holding me like that? Holy shit.
